observation_ancillary_id,event_id,variable_name,value,unit
3299,11298776-34eb-4473-bbc7-df29adbf2ac2,remarks_field,NA,NA
3300,d74822e8-3700-4a9a-84ff-3d43b57b2056,targetTaxaPresent,Y,NA
3300,d74822e8-3700-4a9a-84ff-3d43b57b2056,totalSampledArea,155,squareMeters
3300,d74822e8-3700-4a9a-84ff-3d43b57b2056,samplingMethod,drag and flag,NA
3300,d74822e8-3700-4a9a-84ff-3d43b57b2056,samplingProtocolVersion,NEON.DOC.014045vG,NA
3300,d74822e8-3700-4a9a-84ff-3d43b57b2056,remarks_field,NA,NA
3301,cf3d02f8-bd79-49af-bd2e-1395fc12ad36,targetTaxaPresent,N,NA
3301,cf3d02f8-bd79-49af-bd2e-1395fc12ad36,totalSampledArea,160,squareMeters
3301,cf3d02f8-bd79-49af-bd2e-1395fc12ad36,samplingMethod,drag,NA
3301,cf3d02f8-bd79-49af-bd2e-1395fc12ad36,samplingProtocolVersion,NEON.DOC.014045vG,NA
3301,cf3d02f8-bd79-49af-bd2e-1395fc12ad36,remarks_field,NA,NA
3302,f189438b-89dc-4071-9072-df3f5999c4bd,targetTaxaPresent,N,NA
3302,f189438b-89dc-4071-9072-df3f5999c4bd,totalSampledArea,160,squareMeters
3302,f189438b-89dc-4071-9072-df3f5999c4bd,samplingMethod,drag and flag,NA
3302,f189438b-89dc-4071-9072-df3f5999c4bd,samplingProtocolVersion,NEON.DOC.014045vG,NA
3302,f189438b-89dc-4071-9072-df3f5999c4bd,remarks_field,NA,NA
3303,82016d8c-1e9b-470e-8299-c072a7e002b6,targetTaxaPresent,Y,NA
3303,82016d8c-1e9b-470e-8299-c072a7e002b6,totalSampledArea,160,squareMeters
3303,82016d8c-1e9b-470e-8299-c072a7e002b6,samplingMethod,drag and flag,NA
3303,82016d8c-1e9b-470e-8299-c072a7e002b6,samplingProtocolVersion,NEON.DOC.014045vG,NA
3303,82016d8c-1e9b-470e-8299-c072a7e002b6,remarks_field,NA,NA
3304,708d6e55-7a32-4ca1-8b8b-68b6ee89ada4,targetTaxaPresent,Y,NA
3304,708d6e55-7a32-4ca1-8b8b-68b6ee89ada4,totalSampledArea,165,squareMeters
3304,708d6e55-7a32-4ca1-8b8b-68b6ee89ada4,samplingMethod,drag,NA
3304,708d6e55-7a32-4ca1-8b8b-68b6ee89ada4,samplingProtocolVersion,NEON.DOC.014045vG,NA
3304,708d6e55-7a32-4ca1-8b8b-68b6ee89ada4,remarks_field,NA,NA
3305,181a62a1-4e15-42d9-b1a0-3f205988d3d2,targetTaxaPresent,Y,NA
3305,181a62a1-4e15-42d9-b1a0-3f205988d3d2,totalSampledArea,160,squareMeters
3305,181a62a1-4e15-42d9-b1a0-3f205988d3d2,samplingMethod,drag and flag,NA
3305,181a62a1-4e15-42d9-b1a0-3f205988d3d2,samplingProtocolVersion,NEON.DOC.014045vG,NA
3305,181a62a1-4e15-42d9-b1a0-3f205988d3d2,remarks_field,NA,NA
3306,458fe54a-a300-4aec-aa21-1c5d75286946,targetTaxaPresent,Y,NA
3306,458fe54a-a300-4aec-aa21-1c5d75286946,totalSampledArea,160,squareMeters
3306,458fe54a-a300-4aec-aa21-1c5d75286946,samplingMethod,drag and flag,NA
3306,458fe54a-a300-4aec-aa21-1c5d75286946,samplingProtocolVersion,NEON.DOC.014045vG,NA
3306,458fe54a-a300-4aec-aa21-1c5d75286946,remarks_field,NA,NA
3307,f2b49dab-09b5-4227-bc75-a5fee7865045,targetTaxaPresent,Y,NA
3307,f2b49dab-09b5-4227-bc75-a5fee7865045,totalSampledArea,160,squareMeters
3307,f2b49dab-09b5-4227-bc75-a5fee7865045,samplingMethod,drag and flag,NA
3307,f2b49dab-09b5-4227-bc75-a5fee7865045,samplingProtocolVersion,NEON.DOC.014045vG,NA
3307,f2b49dab-09b5-4227-bc75-a5fee7865045,remarks_field,NA,NA
3308,408f8ec8-790f-4854-b36e-3a54dde03de8,targetTaxaPresent,Y,NA
3308,408f8ec8-790f-4854-b36e-3a54dde03de8,totalSampledArea,170,squareMeters
3308,408f8ec8-790f-4854-b36e-3a54dde03de8,samplingMethod,drag and flag,NA
3308,408f8ec8-790f-4854-b36e-3a54dde03de8,samplingProtocolVersion,NEON.DOC.014045vG,NA
3308,408f8ec8-790f-4854-b36e-3a54dde03de8,remarks_field,NA,NA
3309,18a5e571-2288-49a5-a38d-b6031ba8ec0b,targetTaxaPresent,Y,NA
3309,18a5e571-2288-49a5-a38d-b6031ba8ec0b,totalSampledArea,155,squareMeters
3309,18a5e571-2288-49a5-a38d-b6031ba8ec0b,samplingMethod,drag,NA
3309,18a5e571-2288-49a5-a38d-b6031ba8ec0b,samplingProtocolVersion,NEON.DOC.014045vG,NA
3309,18a5e571-2288-49a5-a38d-b6031ba8ec0b,remarks_field,NA,NA
3310,f6ee1f2d-3b78-4937-834c-fb30e7a90a9a,targetTaxaPresent,N,NA
3310,f6ee1f2d-3b78-4937-834c-fb30e7a90a9a,totalSampledArea,160,squareMeters
3310,f6ee1f2d-3b78-4937-834c-fb30e7a90a9a,samplingMethod,drag,NA
3310,f6ee1f2d-3b78-4937-834c-fb30e7a90a9a,samplingProtocolVersion,NEON.DOC.014045vG,NA
3310,f6ee1f2d-3b78-4937-834c-fb30e7a90a9a,remarks_field,NA,NA
3311,9fa1ded1-2a75-4d7c-a181-9d83809b8fe3,targetTaxaPresent,Y,NA
3311,9fa1ded1-2a75-4d7c-a181-9d83809b8fe3,totalSampledArea,160,squareMeters
3311,9fa1ded1-2a75-4d7c-a181-9d83809b8fe3,samplingMethod,drag,NA
3311,9fa1ded1-2a75-4d7c-a181-9d83809b8fe3,samplingProtocolVersion,NEON.DOC.014045vG,NA
3311,9fa1ded1-2a75-4d7c-a181-9d83809b8fe3,remarks_field,NA,NA
3312,b15cd221-d1dc-48fb-99cc-8197ae9314bc,targetTaxaPresent,Y,NA
3312,b15cd221-d1dc-48fb-99cc-8197ae9314bc,totalSampledArea,160,squareMeters
3312,b15cd221-d1dc-48fb-99cc-8197ae9314bc,samplingMethod,drag and flag,NA
3312,b15cd221-d1dc-48fb-99cc-8197ae9314bc,samplingProtocolVersion,NEON.DOC.014045vG,NA
3312,b15cd221-d1dc-48fb-99cc-8197ae9314bc,remarks_field,NA,NA
3313,a988af7b-d2e9-4251-962f-20bb9b94c928,targetTaxaPresent,Y,NA
3313,a988af7b-d2e9-4251-962f-20bb9b94c928,totalSampledArea,160,squareMeters
3313,a988af7b-d2e9-4251-962f-20bb9b94c928,samplingMethod,drag,NA
3313,a988af7b-d2e9-4251-962f-20bb9b94c928,samplingProtocolVersion,NEON.DOC.014045vG,NA
3313,a988af7b-d2e9-4251-962f-20bb9b94c928,remarks_field,NA,NA
3314,259c1dc7-fe41-4729-a229-4929f7e4fca2,targetTaxaPresent,Y,NA
3314,259c1dc7-fe41-4729-a229-4929f7e4fca2,totalSampledArea,160,squareMeters
3314,259c1dc7-fe41-4729-a229-4929f7e4fca2,samplingMethod,drag,NA
3314,259c1dc7-fe41-4729-a229-4929f7e4fca2,samplingProtocolVersion,NEON.DOC.014045vG,NA
3314,259c1dc7-fe41-4729-a229-4929f7e4fca2,remarks_field,NA,NA
3315,9e663c4f-5fb9-49c7-8ea5-a5d10f542349,targetTaxaPresent,Y,NA
3315,9e663c4f-5fb9-49c7-8ea5-a5d10f542349,totalSampledArea,160,squareMeters
3315,9e663c4f-5fb9-49c7-8ea5-a5d10f542349,samplingMethod,drag,NA
3315,9e663c4f-5fb9-49c7-8ea5-a5d10f542349,samplingProtocolVersion,NEON.DOC.014045vG,NA
3315,9e663c4f-5fb9-49c7-8ea5-a5d10f542349,remarks_field,NA,NA
3316,62fbb765-8f1a-4ac1-a2fc-5d6e29ae1bc7,targetTaxaPresent,Y,NA
3316,62fbb765-8f1a-4ac1-a2fc-5d6e29ae1bc7,totalSampledArea,160,squareMeters
3316,62fbb765-8f1a-4ac1-a2fc-5d6e29ae1bc7,samplingMethod,drag and flag,NA
3316,62fbb765-8f1a-4ac1-a2fc-5d6e29ae1bc7,samplingProtocolVersion,NEON.DOC.014045vG,NA
3316,62fbb765-8f1a-4ac1-a2fc-5d6e29ae1bc7,remarks_field,NA,NA
3317,0439d702-2097-474f-bea2-34489bfccf9d,targetTaxaPresent,Y,NA
3317,0439d702-2097-474f-bea2-34489bfccf9d,totalSampledArea,160,squareMeters
3317,0439d702-2097-474f-bea2-34489bfccf9d,samplingMethod,drag,NA
3317,0439d702-2097-474f-bea2-34489bfccf9d,samplingProtocolVersion,NEON.DOC.014045vG,NA
3317,0439d702-2097-474f-bea2-34489bfccf9d,remarks_field,NA,NA
3318,873dc574-3d5c-43e9-8bfb-44647f6585fc,targetTaxaPresent,Y,NA
3318,873dc574-3d5c-43e9-8bfb-44647f6585fc,totalSampledArea,160,squareMeters
3318,873dc574-3d5c-43e9-8bfb-44647f6585fc,samplingMethod,drag and flag,NA
3318,873dc574-3d5c-43e9-8bfb-44647f6585fc,samplingProtocolVersion,NEON.DOC.014045vG,NA
3318,873dc574-3d5c-43e9-8bfb-44647f6585fc,remarks_field,NA,NA
3319,db4dc9e9-c4e0-47e0-b45b-5db901ef5ec5,targetTaxaPresent,Y,NA
3319,db4dc9e9-c4e0-47e0-b45b-5db901ef5ec5,totalSampledArea,160,squareMeters
3319,db4dc9e9-c4e0-47e0-b45b-5db901ef5ec5,samplingMethod,drag,NA
3319,db4dc9e9-c4e0-47e0-b45b-5db901ef5ec5,samplingProtocolVersion,NEON.DOC.014045vG,NA
3319,db4dc9e9-c4e0-47e0-b45b-5db901ef5ec5,remarks_field,NA,NA
3320,baf68dc3-e090-4712-9f00-fc9c68ac235e,targetTaxaPresent,Y,NA
3320,baf68dc3-e090-4712-9f00-fc9c68ac235e,totalSampledArea,160,squareMeters
3320,baf68dc3-e090-4712-9f00-fc9c68ac235e,samplingMethod,drag,NA
3320,baf68dc3-e090-4712-9f00-fc9c68ac235e,samplingProtocolVersion,NEON.DOC.014045vG,NA
3320,baf68dc3-e090-4712-9f00-fc9c68ac235e,remarks_field,NA,NA
3321,0dc5d262-434f-485d-95af-0d38f70a4154,targetTaxaPresent,Y,NA
3321,0dc5d262-434f-485d-95af-0d38f70a4154,totalSampledArea,163,squareMeters
3321,0dc5d262-434f-485d-95af-0d38f70a4154,samplingMethod,drag and flag,NA
3321,0dc5d262-434f-485d-95af-0d38f70a4154,samplingProtocolVersion,NEON.DOC.014045vG,NA
3321,0dc5d262-434f-485d-95af-0d38f70a4154,remarks_field,NA,NA
3322,df2723f8-b158-44cd-97fb-ecd8458dd7fa,targetTaxaPresent,Y,NA
3322,df2723f8-b158-44cd-97fb-ecd8458dd7fa,totalSampledArea,160,squareMeters
3322,df2723f8-b158-44cd-97fb-ecd8458dd7fa,samplingMethod,drag and flag,NA
3322,df2723f8-b158-44cd-97fb-ecd8458dd7fa,samplingProtocolVersion,NEON.DOC.014045vG,NA
3322,df2723f8-b158-44cd-97fb-ecd8458dd7fa,remarks_field,NA,NA
3323,dbfc0f81-e3c2-4515-8e2b-5c0f55ae9a7b,targetTaxaPresent,Y,NA
3323,dbfc0f81-e3c2-4515-8e2b-5c0f55ae9a7b,totalSampledArea,164,squareMeters
3323,dbfc0f81-e3c2-4515-8e2b-5c0f55ae9a7b,samplingMethod,drag and flag,NA
3323,dbfc0f81-e3c2-4515-8e2b-5c0f55ae9a7b,samplingProtocolVersion,NEON.DOC.014045vG,NA
3323,dbfc0f81-e3c2-4515-8e2b-5c0f55ae9a7b,remarks_field,NA,NA
3324,da3aef14-75d6-42f0-96c1-5c2d8f45acd8,targetTaxaPresent,Y,NA
3324,da3aef14-75d6-42f0-96c1-5c2d8f45acd8,totalSampledArea,165,squareMeters
3324,da3aef14-75d6-42f0-96c1-5c2d8f45acd8,samplingMethod,drag,NA
3324,da3aef14-75d6-42f0-96c1-5c2d8f45acd8,samplingProtocolVersion,NEON.DOC.014045vG,NA
3324,da3aef14-75d6-42f0-96c1-5c2d8f45acd8,remarks_field,NA,NA
3325,66908ce6-9f27-469e-86b1-f2f453452833,targetTaxaPresent,Y,NA
3325,66908ce6-9f27-469e-86b1-f2f453452833,totalSampledArea,165,squareMeters
3325,66908ce6-9f27-469e-86b1-f2f453452833,samplingMethod,drag and flag,NA
3325,66908ce6-9f27-469e-86b1-f2f453452833,samplingProtocolVersion,NEON.DOC.014045vG,NA
3325,66908ce6-9f27-469e-86b1-f2f453452833,remarks_field,NA,NA
3326,01b5740f-b716-47f4-9510-bec3330d6133,targetTaxaPresent,N,NA
3326,01b5740f-b716-47f4-9510-bec3330d6133,totalSampledArea,160,squareMeters
3326,01b5740f-b716-47f4-9510-bec3330d6133,samplingMethod,drag and flag,NA
3326,01b5740f-b716-47f4-9510-bec3330d6133,samplingProtocolVersion,NEON.DOC.014045vG,NA
3326,01b5740f-b716-47f4-9510-bec3330d6133,remarks_field,NA,NA
3327,b1fa4c4e-7a9b-447d-a8ce-0d88bddaef34,targetTaxaPresent,N,NA
3327,b1fa4c4e-7a9b-447d-a8ce-0d88bddaef34,totalSampledArea,170,squareMeters
3327,b1fa4c4e-7a9b-447d-a8ce-0d88bddaef34,samplingMethod,drag and flag,NA
3327,b1fa4c4e-7a9b-447d-a8ce-0d88bddaef34,samplingProtocolVersion,NEON.DOC.014045vG,NA
3327,b1fa4c4e-7a9b-447d-a8ce-0d88bddaef34,remarks_field,NA,NA
3328,b045e202-6b81-499a-ac38-890e3aed2aae,targetTaxaPresent,Y,NA
3328,b045e202-6b81-499a-ac38-890e3aed2aae,totalSampledArea,175,squareMeters
3328,b045e202-6b81-499a-ac38-890e3aed2aae,samplingMethod,drag,NA
3328,b045e202-6b81-499a-ac38-890e3aed2aae,samplingProtocolVersion,NEON.DOC.014045vG,NA
3328,b045e202-6b81-499a-ac38-890e3aed2aae,remarks_field,NA,NA
3329,f17d5b03-f14a-4e5d-be03-44c9c36559ec,targetTaxaPresent,Y,NA
3329,f17d5b03-f14a-4e5d-be03-44c9c36559ec,totalSampledArea,165,squareMeters
3329,f17d5b03-f14a-4e5d-be03-44c9c36559ec,samplingMethod,drag,NA
3329,f17d5b03-f14a-4e5d-be03-44c9c36559ec,samplingProtocolVersion,NEON.DOC.014045vG,NA
3329,f17d5b03-f14a-4e5d-be03-44c9c36559ec,remarks_field,NA,NA
3330,9d83ab9b-cc4d-4917-87f5-f9c636529354,targetTaxaPresent,Y,NA
3330,9d83ab9b-cc4d-4917-87f5-f9c636529354,totalSampledArea,165,squareMeters
3330,9d83ab9b-cc4d-4917-87f5-f9c636529354,samplingMethod,drag,NA
3330,9d83ab9b-cc4d-4917-87f5-f9c636529354,samplingProtocolVersion,NEON.DOC.014045vG,NA
3330,9d83ab9b-cc4d-4917-87f5-f9c636529354,remarks_field,NA,NA
3331,52d98cfa-7a31-4086-aa58-85ca516d7094,targetTaxaPresent,N,NA
3331,52d98cfa-7a31-4086-aa58-85ca516d7094,totalSampledArea,160,squareMeters
3331,52d98cfa-7a31-4086-aa58-85ca516d7094,samplingMethod,drag,NA
3331,52d98cfa-7a31-4086-aa58-85ca516d7094,samplingProtocolVersion,NEON.DOC.014045vG,NA
3331,52d98cfa-7a31-4086-aa58-85ca516d7094,remarks_field,NA,NA
3332,27f5e50a-98b0-4cb4-8cc7-5035fed4ac17,targetTaxaPresent,N,NA
3332,27f5e50a-98b0-4cb4-8cc7-5035fed4ac17,totalSampledArea,165,squareMeters
3332,27f5e50a-98b0-4cb4-8cc7-5035fed4ac17,samplingMethod,drag,NA
3332,27f5e50a-98b0-4cb4-8cc7-5035fed4ac17,samplingProtocolVersion,NEON.DOC.014045vG,NA
3332,27f5e50a-98b0-4cb4-8cc7-5035fed4ac17,remarks_field,NA,NA
3333,27c4daab-1f7e-4fb0-8dbd-b202d264dcda,targetTaxaPresent,N,NA
3333,27c4daab-1f7e-4fb0-8dbd-b202d264dcda,totalSampledArea,160,squareMeters
3333,27c4daab-1f7e-4fb0-8dbd-b202d264dcda,samplingMethod,drag,NA
3333,27c4daab-1f7e-4fb0-8dbd-b202d264dcda,samplingProtocolVersion,NEON.DOC.014045vG,NA
3333,27c4daab-1f7e-4fb0-8dbd-b202d264dcda,remarks_field,NA,NA
3334,acec83f8-b347-4118-8a0d-a77697133c18,targetTaxaPresent,N,NA
3334,acec83f8-b347-4118-8a0d-a77697133c18,totalSampledArea,160,squareMeters
3334,acec83f8-b347-4118-8a0d-a77697133c18,samplingMethod,drag,NA
3334,acec83f8-b347-4118-8a0d-a77697133c18,samplingProtocolVersion,NEON.DOC.014045vG,NA
3334,acec83f8-b347-4118-8a0d-a77697133c18,remarks_field,NA,NA
3335,b3ad93b9-9d87-48dd-949c-57f448153d53,targetTaxaPresent,N,NA
3335,b3ad93b9-9d87-48dd-949c-57f448153d53,totalSampledArea,160,squareMeters
3335,b3ad93b9-9d87-48dd-949c-57f448153d53,samplingMethod,drag and flag,NA
3335,b3ad93b9-9d87-48dd-949c-57f448153d53,samplingProtocolVersion,NEON.DOC.014045vG,NA
3335,b3ad93b9-9d87-48dd-949c-57f448153d53,remarks_field,NA,NA
3336,97c9a865-7eda-4810-afc8-35acb19ace5c,targetTaxaPresent,Y,NA
3336,97c9a865-7eda-4810-afc8-35acb19ace5c,totalSampledArea,160,squareMeters
3336,97c9a865-7eda-4810-afc8-35acb19ace5c,samplingMethod,drag,NA
3336,97c9a865-7eda-4810-afc8-35acb19ace5c,samplingProtocolVersion,NEON.DOC.014045vG,NA
3336,97c9a865-7eda-4810-afc8-35acb19ace5c,remarks_field,NA,NA
3337,e3f391e5-a7df-494e-9f4f-24e80cba4e1b,targetTaxaPresent,Y,NA
3337,e3f391e5-a7df-494e-9f4f-24e80cba4e1b,totalSampledArea,165,squareMeters
3337,e3f391e5-a7df-494e-9f4f-24e80cba4e1b,samplingMethod,drag and flag,NA
3337,e3f391e5-a7df-494e-9f4f-24e80cba4e1b,samplingProtocolVersion,NEON.DOC.014045vG,NA
3337,e3f391e5-a7df-494e-9f4f-24e80cba4e1b,remarks_field,NA,NA
3338,6d8deb95-c140-4198-828b-4011d0fd84df,targetTaxaPresent,Y,NA
3338,6d8deb95-c140-4198-828b-4011d0fd84df,totalSampledArea,140,squareMeters
3338,6d8deb95-c140-4198-828b-4011d0fd84df,samplingMethod,drag,NA
3338,6d8deb95-c140-4198-828b-4011d0fd84df,samplingProtocolVersion,NEON.DOC.014045vG,NA
3338,6d8deb95-c140-4198-828b-4011d0fd84df,remarks_field,Started raining before we could finish,NA
3339,4a373e1d-131c-4fd9-8ec4-ef8693973890,targetTaxaPresent,Y,NA
3339,4a373e1d-131c-4fd9-8ec4-ef8693973890,totalSampledArea,160,squareMeters
3339,4a373e1d-131c-4fd9-8ec4-ef8693973890,samplingMethod,drag,NA
3339,4a373e1d-131c-4fd9-8ec4-ef8693973890,samplingProtocolVersion,NEON.DOC.014045vG,NA
3339,4a373e1d-131c-4fd9-8ec4-ef8693973890,remarks_field,NA,NA
3340,ebdb8ed4-892c-4e5b-9fb6-50a16d38b324,targetTaxaPresent,Y,NA
3340,ebdb8ed4-892c-4e5b-9fb6-50a16d38b324,totalSampledArea,160,squareMeters
3340,ebdb8ed4-892c-4e5b-9fb6-50a16d38b324,samplingMethod,drag and flag,NA
3340,ebdb8ed4-892c-4e5b-9fb6-50a16d38b324,samplingProtocolVersion,NEON.DOC.014045vG,NA
3340,ebdb8ed4-892c-4e5b-9fb6-50a16d38b324,remarks_field,"Vial 1 has 532 of the 1639 larval ticks, in a 10 ml vial in RNA solution. The other 1107 larval ticks were discarded. The 7 nymph ticks are in a cryo vial with RNA stabilization buffer",NA
3341,a7d9ae42-07cc-4e7e-81d9-1dddc2ad6e0c,targetTaxaPresent,N,NA
3341,a7d9ae42-07cc-4e7e-81d9-1dddc2ad6e0c,totalSampledArea,160,squareMeters
3341,a7d9ae42-07cc-4e7e-81d9-1dddc2ad6e0c,samplingMethod,drag,NA
3341,a7d9ae42-07cc-4e7e-81d9-1dddc2ad6e0c,samplingProtocolVersion,NEON.DOC.014045vG,NA
3341,a7d9ae42-07cc-4e7e-81d9-1dddc2ad6e0c,remarks_field,NA,NA
3342,f05688bd-22f1-4410-896d-f0316597e6e4,targetTaxaPresent,N,NA
3342,f05688bd-22f1-4410-896d-f0316597e6e4,totalSampledArea,160,squareMeters
3342,f05688bd-22f1-4410-896d-f0316597e6e4,samplingMethod,drag,NA
3342,f05688bd-22f1-4410-896d-f0316597e6e4,samplingProtocolVersion,NEON.DOC.014045vG,NA
3342,f05688bd-22f1-4410-896d-f0316597e6e4,remarks_field,NA,NA
3343,51734c20-88bb-47a8-b364-da035392f708,targetTaxaPresent,Y,NA
3343,51734c20-88bb-47a8-b364-da035392f708,totalSampledArea,160,squareMeters
3343,51734c20-88bb-47a8-b364-da035392f708,samplingMethod,drag and flag,NA
3343,51734c20-88bb-47a8-b364-da035392f708,samplingProtocolVersion,NEON.DOC.014045vG,NA
3343,51734c20-88bb-47a8-b364-da035392f708,remarks_field,"Due to time constraints, this plot was measured and recorded by 2 teams of 2. Each team measured 80 meters.",NA
3344,35341fee-5a00-4025-8cc9-f5dc780be645,targetTaxaPresent,Y,NA
3344,35341fee-5a00-4025-8cc9-f5dc780be645,totalSampledArea,160,squareMeters
3344,35341fee-5a00-4025-8cc9-f5dc780be645,samplingMethod,drag,NA
3344,35341fee-5a00-4025-8cc9-f5dc780be645,samplingProtocolVersion,NEON.DOC.014045vG,NA
3344,35341fee-5a00-4025-8cc9-f5dc780be645,remarks_field,NA,NA
3345,26174de0-77fb-4daf-8324-c58223ca1bbc,targetTaxaPresent,Y,NA
3345,26174de0-77fb-4daf-8324-c58223ca1bbc,totalSampledArea,160,squareMeters
3345,26174de0-77fb-4daf-8324-c58223ca1bbc,samplingMethod,drag,NA
3345,26174de0-77fb-4daf-8324-c58223ca1bbc,samplingProtocolVersion,NEON.DOC.014045vG,NA
3345,26174de0-77fb-4daf-8324-c58223ca1bbc,remarks_field,Vial 1 consists of nymph ticks only. Vial 2 has 500 of 1469 larval ticks which were stored in EtOH and then transferred to RNA,NA
3346,65c7718f-157c-4cf7-bd36-2c64ec692b3c,targetTaxaPresent,N,NA
3346,65c7718f-157c-4cf7-bd36-2c64ec692b3c,totalSampledArea,160,squareMeters
3346,65c7718f-157c-4cf7-bd36-2c64ec692b3c,samplingMethod,drag and flag,NA
3346,65c7718f-157c-4cf7-bd36-2c64ec692b3c,samplingProtocolVersion,NEON.DOC.014045vG,NA
3346,65c7718f-157c-4cf7-bd36-2c64ec692b3c,remarks_field,NA,NA
3347,911bafcb-cdd3-4d06-9bb1-3e1f77566541,targetTaxaPresent,Y,NA
3347,911bafcb-cdd3-4d06-9bb1-3e1f77566541,totalSampledArea,175,squareMeters
3347,911bafcb-cdd3-4d06-9bb1-3e1f77566541,samplingMethod,drag and flag,NA
3347,911bafcb-cdd3-4d06-9bb1-3e1f77566541,samplingProtocolVersion,NEON.DOC.014045vG,NA
3347,911bafcb-cdd3-4d06-9bb1-3e1f77566541,remarks_field,NA,NA
3348,101a8e77-b61f-42fc-9192-f72b9df7c6f2,targetTaxaPresent,Y,NA
3348,101a8e77-b61f-42fc-9192-f72b9df7c6f2,totalSampledArea,140,squareMeters
3348,101a8e77-b61f-42fc-9192-f72b9df7c6f2,samplingMethod,drag,NA
3348,101a8e77-b61f-42fc-9192-f72b9df7c6f2,samplingProtocolVersion,NEON.DOC.014045vG,NA
3348,101a8e77-b61f-42fc-9192-f72b9df7c6f2,remarks_field,NA,NA
3349,3fdd2627-ecd0-41fe-8fa6-62e467e4e722,targetTaxaPresent,Y,NA
3349,3fdd2627-ecd0-41fe-8fa6-62e467e4e722,totalSampledArea,160,squareMeters
3349,3fdd2627-ecd0-41fe-8fa6-62e467e4e722,samplingMethod,drag and flag,NA
3349,3fdd2627-ecd0-41fe-8fa6-62e467e4e722,samplingProtocolVersion,NEON.DOC.014045vG,NA
3349,3fdd2627-ecd0-41fe-8fa6-62e467e4e722,remarks_field,NA,NA
3350,94d29239-ec02-4b97-85a8-4478d6d64d7c,targetTaxaPresent,Y,NA
3350,94d29239-ec02-4b97-85a8-4478d6d64d7c,totalSampledArea,160,squareMeters
3350,94d29239-ec02-4b97-85a8-4478d6d64d7c,samplingMethod,drag and flag,NA
3350,94d29239-ec02-4b97-85a8-4478d6d64d7c,samplingProtocolVersion,NEON.DOC.014045vG,NA
3350,94d29239-ec02-4b97-85a8-4478d6d64d7c,remarks_field,NA,NA
3351,0d6a0b0e-cbac-433b-ab6b-9be2b51c4858,targetTaxaPresent,Y,NA
3351,0d6a0b0e-cbac-433b-ab6b-9be2b51c4858,totalSampledArea,160,squareMeters
3351,0d6a0b0e-cbac-433b-ab6b-9be2b51c4858,samplingMethod,drag,NA
3351,0d6a0b0e-cbac-433b-ab6b-9be2b51c4858,samplingProtocolVersion,NEON.DOC.014045vG,NA
3351,0d6a0b0e-cbac-433b-ab6b-9be2b51c4858,remarks_field,NA,NA
3352,54098a32-3da3-4595-a26f-5ec45f07f895,targetTaxaPresent,N,NA
3352,54098a32-3da3-4595-a26f-5ec45f07f895,totalSampledArea,160,squareMeters
3352,54098a32-3da3-4595-a26f-5ec45f07f895,samplingMethod,drag,NA
3352,54098a32-3da3-4595-a26f-5ec45f07f895,samplingProtocolVersion,NEON.DOC.014045vG,NA
3352,54098a32-3da3-4595-a26f-5ec45f07f895,remarks_field,NA,NA
3353,2b0a05de-e7f7-422e-b4e8-fe8e53abde36,targetTaxaPresent,N,NA
3353,2b0a05de-e7f7-422e-b4e8-fe8e53abde36,totalSampledArea,160,squareMeters
3353,2b0a05de-e7f7-422e-b4e8-fe8e53abde36,samplingMethod,drag and flag,NA
3353,2b0a05de-e7f7-422e-b4e8-fe8e53abde36,samplingProtocolVersion,NEON.DOC.014045vG,NA
3353,2b0a05de-e7f7-422e-b4e8-fe8e53abde36,remarks_field,NA,NA
3354,8bb71098-5bb6-425d-9d26-6b4e14970586,targetTaxaPresent,Y,NA
3354,8bb71098-5bb6-425d-9d26-6b4e14970586,totalSampledArea,160,squareMeters
3354,8bb71098-5bb6-425d-9d26-6b4e14970586,samplingMethod,drag and flag,NA
3354,8bb71098-5bb6-425d-9d26-6b4e14970586,samplingProtocolVersion,NEON.DOC.014045vG,NA
3354,8bb71098-5bb6-425d-9d26-6b4e14970586,remarks_field,Collected in EtOH and moved to RNA,NA
3355,67703c48-a1ce-495e-96a7-a6191be660de,targetTaxaPresent,N,NA
3355,67703c48-a1ce-495e-96a7-a6191be660de,totalSampledArea,160,squareMeters
3355,67703c48-a1ce-495e-96a7-a6191be660de,samplingMethod,drag,NA
3355,67703c48-a1ce-495e-96a7-a6191be660de,samplingProtocolVersion,NEON.DOC.014045vG,NA
3355,67703c48-a1ce-495e-96a7-a6191be660de,remarks_field,NA,NA
3356,07a0a874-4060-4264-8df9-bd05b77cda48,targetTaxaPresent,Y,NA
3356,07a0a874-4060-4264-8df9-bd05b77cda48,totalSampledArea,160,squareMeters
3356,07a0a874-4060-4264-8df9-bd05b77cda48,samplingMethod,drag,NA
3356,07a0a874-4060-4264-8df9-bd05b77cda48,samplingProtocolVersion,NEON.DOC.014045vG,NA
3356,07a0a874-4060-4264-8df9-bd05b77cda48,remarks_field,NA,NA
3357,c665ac90-e427-4f36-a4de-26745932cc95,targetTaxaPresent,N,NA
3357,c665ac90-e427-4f36-a4de-26745932cc95,totalSampledArea,160,squareMeters
3357,c665ac90-e427-4f36-a4de-26745932cc95,samplingMethod,drag and flag,NA
3357,c665ac90-e427-4f36-a4de-26745932cc95,samplingProtocolVersion,NEON.DOC.014045vG,NA
3357,c665ac90-e427-4f36-a4de-26745932cc95,remarks_field,NA,NA
